Flow	%O2	%CO2	BP	ECG	SpO2	FeO2	FeCO2	MCA	PCA	Volume	VT	Fb	VI	VE	FIO2	FICO2	PETCO2	PETO2	VO2	VCO2	RER	PO2	PCO2	MAP	MCAv	PCAv	HR	Systolic	Diastolic	Barometric Pressure	Water Vapour Pressure	 	 
Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Time	Cmt Text
L/s	%O2	%CO2	mmHg	V	%	%O2	%CO2	cm/s	cm/s	L	L	BPM	L/min	L/min	%O2	%CO2	mmHg	mmHg	L/min	L/min	 	mmHg	mmHg	mmHg	cm/s	cm/s	BPM	mmHg	mmHg	mmHg	mmHg	s	 
0.005910200067	20.50317927	0.1397043766	119.625	-2.043544842	98.25	15.69844723	2.526314735	59.09375	41.46875	0.0009098974988	#NUM!	#NUM!	#NUM!	#NUM!	20.56501389	0.1097655967	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	138.4214783	0.9431750178	85.80104065	54.55051041	44.64642334	79.60198975	119.6335526	64.80150604	722.1220093	346.6031189	704.3114907	 
0.005171425175	20.53409669	0.1230717228	117.90625	-2.042188204	98.46875	15.70126438	2.524841309	61.40625	48.75	0.001231286908	#NUM!	#NUM!	#NUM!	#NUM!	20.62684822	0.1130921319	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	138.6302032	0.8308842778	82.92519379	53.68178177	44.98059464	79.60198975	117.9789658	62.55664063	722.1220093	324.9725647	705.0614907	 
-0.005171425175	20.50317927	0.1130921305	115.5	-2.042616616	98.5	15.70419216	2.523378134	50.25	38.03125	-0.0002671297698	#NUM!	#NUM!	#NUM!	#NUM!	20.59593201	0.09978600591	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	138.4214783	0.7635098696	82.91030884	52.37017441	45.19106674	79.60198975	115.5940781	64.01249695	722.1220093	318.6000061	705.8614907	 
0.005910200067	20.53409669	0.1130921305	114.46875	-2.017911533	98.28125	15.7069025	2.52205658	51.6875	41.34375	0.000420122873	#NUM!	#NUM!	#NUM!	#NUM!	20.59593201	0.09978600591	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	138.6302032	0.7635098696	82.58971405	53.46853638	47.22538376	79.60198975	114.5359039	63.71623993	722.1220093	311.0681152	706.6314907	 
0.004432649817	20.53409669	0.0997860075	114.875	-2.004511762	98.40625	15.70936394	2.520871401	50.21875	49.75	0.0002566640032	#NUM!	#NUM!	#NUM!	#NUM!	20.62684822	0.07317376137	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	138.6302032	0.6736773252	83.94606018	51.85255432	46.00173569	79.60198975	114.9688263	64.10801697	722.1220093	315.46698	707.3664907	 
-0.01182040013	20.62684893	0.08980641523	114.65625	-2.029645257	98.21875	15.71170235	2.5197649	49.21875	46.875	0.001461115782	#NUM!	#NUM!	#NUM!	#NUM!	20.62684822	0.07317376137	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	139.2563934	0.606302917	82.7858429	52.30846024	45.09589005	79.60198975	114.6741867	64.47447968	722.1220093	315.5675049	708.0964907	 
0.01773059927	20.62684893	0.0765002922	115.46875	-2.036714053	98.5	15.71390343	2.518753529	50.65625	38.90625	0.0001759693841	#NUM!	#NUM!	#NUM!	#NUM!	20.62684822	0.06319417059	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	139.2563934	0.5164703131	93.63451385	51.96853256	43.26179886	82.33276367	115.5371704	63.67343903	722.1220093	316.5853577	708.8114907	 
-0.02142447419	20.5650141	0.0765002922	115.71875	-1.997990382	98.28125	15.72179794	2.515324831	52.09375	33.4375	0.0003782207496	#NUM!	#NUM!	#NUM!	#NUM!	20.62684822	0.06984723359	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	138.8389282	0.5164703131	83.82802582	48.39256668	39.23810577	73.84615326	115.7916641	62.52492905	722.1220093	312.3125	711.8014907	 
0.01182040013	20.65776634	0.07982682295	117.25	-1.99104059	98.46875	15.72352219	2.514559507	51.65625	39.03125	1.2279e-005	#NUM!	#NUM!	#NUM!	#NUM!	20.65776634	0.06984723359	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	139.4651184	0.5389284492	83.16523743	48.16988754	37.596241	73.84615326	117.257515	63.01255035	722.1220093	323.1594849	712.5664907	 
-0.03619997576	20.5650141	0.1031125383	116.15625	-1.999656428	98.46875	15.725173	2.513813734	53.28125	44.375	-0.001090522157	#NUM!	#NUM!	#NUM!	#NUM!	20.62684822	0.08647988737	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	138.8389282	0.6961354613	81.27026367	47.25970459	37.43671036	73.84615326	116.1934738	61.23726273	722.1220093	308.110321	713.3314907	 
